x,y,val
95,188,1
95,189,1
95,190,1
95,191,0
95,192,0
95,193,0
95,194,0
95,195,0
95,196,0
95,197,0
95,198,0
95,199,0
96,0,0
96,1,0
96,2,0
96,3,0
96,4,0
96,5,1
96,6,1
96,7,1
96,8,1
96,9,0
96,10,0
96,11,0
96,12,0
96,13,0
96,14,1
96,15,1
96,16,1
96,17,1
96,18,1
96,19,1
96,20,1
96,21,1
96,22,1
96,23,1
96,24,1
96,25,1
96,26,1
96,27,1
96,28,1
96,29,1
96,30,1
96,31,1
96,32,1
96,33,0
96,34,0
96,35,0
96,36,0
96,37,0
96,38,0
96,39,0
96,40,0
96,41,0
96,42,1
96,43,1
96,44,1
96,45,1
96,46,1
96,47,1
96,48,1
96,49,1
96,50,1
96,51,1
96,52,1
96,53,1
96,54,1
96,55,1
96,56,1
96,57,1
96,58,1
96,59,1
96,60,1
96,61,1
96,62,1
96,63,1
96,64,1
96,65,1
96,66,1
96,67,1
96,68,1
96,69,1
96,70,0
96,71,0
96,72,0
96,73,0
96,74,0
96,75,0
96,76,0
96,77,0
96,78,0
96,79,1
96,80,1
96,81,1
96,82,1
96,83,1
96,84,1
96,85,1
96,86,1
96,87,1
96,88,1
96,89,1
96,90,1
96,91,1
96,92,1
96,93,0
96,94,0
96,95,0
96,96,0
96,97,0
96,98,1
96,99,1
96,100,1
96,101,1
96,102,1
96,103,1
96,104,1
96,105,1
96,106,1
96,107,0
96,108,0
96,109,0
96,110,0
96,111,0
96,112,1
96,113,1
96,114,1
96,115,1
96,116,0
96,117,0
96,118,0
96,119,0
96,120,0
96,121,0
96,122,0
96,123,0
96,124,0
96,125,0
96,126,0
96,127,0
96,128,0
96,129,0
96,130,0
96,131,0
96,132,0
96,133,0
96,134,0
96,135,1
96,136,1
96,137,1
96,138,1
96,139,1
96,140,0
96,141,0
96,142,0
96,143,0
96,144,1
96,145,1
96,146,1
96,147,1
96,148,1
96,149,1
96,150,1
96,151,1
96,152,1
96,153,1
96,154,1
96,155,1
96,156,1
96,157,1
96,158,1
96,159,1
96,160,1
96,161,1
96,162,1
96,163,0
96,164,0
96,165,0
96,166,0
96,167,1
96,168,1
96,169,1
96,170,1
96,171,1
96,172,1
96,173,1
96,174,1
96,175,1
96,176,1
96,177,1
96,178,1
96,179,1
96,180,1
96,181,0
96,182,0
96,183,0
96,184,0
96,185,0
96,186,1
96,187,1
96,188,1
96,189,1
96,190,1
96,191,0
96,192,0
96,193,0
96,194,0
96,195,0
96,196,0
96,197,0
96,198,0
96,199,0
97,0,0
97,1,0
97,2,0
97,3,0
97,4,0
97,5,1
97,6,1
97,7,1
97,8,1
97,9,0
97,10,0
97,11,0
97,12,0
97,13,0
97,14,1
97,15,1
97,16,1
97,17,1
97,18,1
97,19,1
97,20,1
97,21,1
97,22,1
97,23,1
97,24,1
97,25,1
97,26,1
97,27,1
97,28,1
97,29,1
97,30,1
97,31,1
97,32,1
97,33,0
97,34,0
97,35,0
97,36,0
97,37,0
97,38,0
97,39,0
97,40,0
97,41,0
97,42,1
97,43,1
97,44,1
97,45,1
97,46,1
97,47,1
97,48,1
97,49,1
97,50,1
97,51,1
97,52,1
97,53,1
97,54,1
97,55,1
97,56,1
97,57,1
97,58,1
97,59,1
97,60,1
97,61,1
97,62,1
97,63,1
97,64,1
97,65,1
97,66,1
97,67,1
97,68,1
97,69,1
97,70,0
97,71,0
97,72,0
97,73,0
97,74,0
97,75,0
97,76,0
97,77,0
97,78,0
97,79,1
97,80,1
97,81,1
97,82,1
97,83,1
97,84,1
97,85,1
97,86,1
97,87,1
97,88,1
97,89,1
97,90,1
97,91,1
97,92,1
97,93,0
97,94,0
97,95,0
97,96,0
97,97,0
97,98,1
97,99,1
97,100,1
97,101,1
97,102,1
97,103,1
97,104,1
97,105,1
97,106,1
97,107,0
97,108,0
97,109,0
97,110,0
97,111,0
97,112,1
97,113,1
97,114,1
97,115,1
97,116,0
97,117,0
97,118,0
97,119,0
97,120,0
97,121,0
97,122,0
97,123,0
97,124,0
97,125,0
97,126,0
97,127,0
97,128,0
97,129,0
97,130,0
97,131,0
97,132,0
97,133,0
97,134,0
97,135,1
97,136,1
97,137,1
97,138,1
97,139,1
97,140,0
97,141,0
97,142,0
97,143,0
97,144,1
97,145,1
97,146,1
97,147,1
97,148,1
97,149,1
97,150,1
97,151,1
97,152,1
97,153,1
97,154,1
97,155,1
97,156,1
97,157,1
97,158,1
97,159,1
97,160,1
97,161,1
97,162,1
97,163,0
97,164,0
97,165,0
97,166,0
97,167,1
97,168,1
97,169,1
97,170,1
97,171,1
97,172,1
97,173,1
97,174,1
97,175,1
97,176,1
97,177,1
97,178,1
97,179,1
97,180,1
97,181,0
97,182,0
97,183,0
97,184,0
97,185,0
97,186,1
97,187,1
97,188,1
97,189,1
97,190,1
97,191,0
97,192,0
97,193,0
97,194,0
97,195,0
97,196,0
97,197,0
97,198,0
97,199,0
98,0,0
98,1,0
98,2,0
98,3,0
98,4,0
98,5,1
98,6,1
98,7,1
98,8,1
98,9,1
98,10,1
98,11,1
98,12,1
98,13,1
98,14,1
98,15,1
98,16,1
98,17,1
98,18,1
98,19,1
98,20,1
98,21,1
98,22,1
98,23,1
98,24,1
98,25,1
98,26,1
98,27,1
98,28,1
98,29,1
98,30,1
98,31,1
98,32,1
98,33,1
98,34,1
98,35,1
98,36,1
98,37,0
98,38,0
98,39,0
98,40,0
98,41,0
98,42,1
98,43,1
98,44,1
98,45,1
98,46,1
98,47,0
98,48,0
98,49,0
98,50,0
98,51,1
98,52,1
98,53,1
98,54,1
98,55,1
98,56,0
98,57,0
98,58,0
98,59,0
98,60,0
98,61,0
98,62,0
98,63,0
98,64,0
98,65,0
98,66,0
98,67,0
98,68,0
98,69,0
98,70,1
98,71,1
98,72,1
98,73,1
98,74,0
98,75,0
98,76,0
98,77,0
98,78,0
98,79,1
98,80,1
98,81,1
98,82,1
98,83,1
98,84,0
98,85,0
98,86,0
98,87,0
98,88,0
98,89,0
98,90,0
98,91,0
98,92,0
98,93,1
98,94,1
98,95,1
98,96,1
98,97,1
98,98,1
98,99,1
98,100,1
98,101,1
98,102,0
98,103,0
98,104,0
98,105,0
98,106,0
98,107,1
98,108,1
98,109,1
98,110,1
98,111,1
98,112,0
98,113,0
98,114,0
98,115,0
98,116,0
98,117,0
98,118,0
98,119,0
98,120,0
98,121,1
98,122,1
98,123,1
98,124,1
98,125,1
98,126,1
98,127,1
98,128,1
98,129,1
98,130,0
98,131,0
98,132,0
98,133,0
98,134,0
98,135,0
98,136,0
98,137,0
98,138,0
98,139,0
98,140,1
98,141,1
98,142,1
98,143,1
98,144,0
98,145,0
98,146,0
98,147,0
98,148,0
98,149,1
98,150,1
98,151,1
98,152,1
98,153,0
98,154,0
98,155,0
98,156,0
98,157,0
98,158,1
98,159,1
98,160,1
98,161,1
98,162,1
98,163,0
98,164,0
98,165,0
98,166,0
98,167,0
98,168,0
98,169,0
98,170,0
98,171,0
98,172,0
98,173,0
98,174,0
98,175,0
98,176,0
98,177,1
98,178,1
98,179,1
98,180,1
98,181,1
98,182,1
98,183,1
98,184,1
98,185,1
98,186,0
98,187,0
98,188,0
98,189,0
98,190,0
98,191,1
98,192,1
98,193,1
98,194,1
98,195,0
98,196,0
98,197,0
98,198,0
98,199,0
99,0,0
99,1,0
99,2,0
99,3,0
99,4,0
99,5,1
99,6,1
99,7,1
99,8,1
99,9,1
99,10,1
99,11,1
99,12,1
99,13,1
99,14,1
99,15,1
99,16,1
99,17,1
99,18,1
99,19,1
99,20,1
99,21,1
99,22,1
99,23,1
99,24,1
99,25,1
99,26,1
99,27,1
99,28,1
99,29,1
99,30,1
99,31,1
99,32,1
99,33,1
99,34,1
99,35,1
99,36,1
99,37,0
99,38,0
99,39,0
99,40,0
99,41,0
99,42,1
99,43,1
99,44,1
99,45,1
99,46,1
99,47,0
99,48,0
99,49,0
99,50,0
99,51,1
99,52,1
99,53,1
99,54,1
99,55,1
99,56,0
99,57,0
99,58,0
99,59,0
99,60,0
99,61,0
99,62,0
99,63,0
99,64,0
99,65,0
99,66,0
99,67,0
99,68,0
99,69,0
99,70,1
99,71,1
99,72,1
99,73,1
99,74,0
99,75,0
99,76,0
99,77,0
99,78,0
99,79,1
99,80,1
99,81,1
99,82,1
99,83,1
99,84,0
99,85,0
99,86,0
99,87,0
99,88,0
99,89,0
99,90,0
99,91,0
99,92,0
99,93,1
99,94,1
99,95,1
99,96,1
99,97,1
99,98,1
99,99,1
99,100,1
99,101,1
99,102,0
99,103,0
99,104,0
99,105,0
99,106,0
99,107,1
99,108,1
99,109,1
99,110,1
99,111,1
99,112,0
99,113,0
99,114,0
99,115,0
99,116,0
99,117,0
99,118,0
99,119,0
99,120,0
99,121,1
99,122,1
99,123,1
99,124,1
99,125,1
99,126,1
99,127,1
99,128,1
99,129,1
99,130,0
99,131,0
99,132,0
99,133,0
99,134,0
99,135,0
99,136,0
99,137,0
99,138,0
99,139,0
99,140,1
99,141,1
99,142,1
99,143,1
99,144,0
99,145,0
99,146,0
99,147,0
99,148,0
99,149,1
99,150,1
99,151,1
99,152,1
99,153,0
99,154,0
99,155,0
99,156,0
99,157,0
99,158,1
99,159,1
99,160,1
99,161,1
99,162,1
99,163,0
99,164,0
99,165,0
99,166,0
99,167,0
99,168,0
99,169,0
99,170,0
99,171,0
99,172,0
99,173,0
99,174,0
99,175,0
99,176,0
99,177,1
99,178,1
99,179,1
99,180,1
99,181,1
99,182,1
99,183,1
99,184,1
99,185,1
99,186,0
99,187,0
99,188,0
99,189,0
99,190,0
99,191,1
99,192,1
99,193,1
99,194,1
99,195,0
99,196,0
99,197,0
99,198,0
99,199,0
100,0,0
100,1,0
100,2,0
100,3,0
100,4,0
100,5,1
100,6,1
100,7,1
100,8,1
100,9,1
100,10,1
100,11,1
100,12,1
100,13,1
100,14,1
100,15,1
100,16,1
100,17,1
100,18,1
100,19,1
100,20,1
100,21,1
100,22,1
100,23,1
100,24,1
100,25,1
100,26,1
100,27,1
100,28,1
100,29,1
100,30,1
100,31,1
100,32,1
100,33,1
100,34,1
100,35,1
100,36,1
100,37,0
100,38,0
100,39,0
100,40,0
100,41,0
100,42,1
100,43,1
100,44,1
100,45,1
100,46,1
100,47,0
100,48,0
100,49,0
100,50,0
100,51,1
100,52,1
100,53,1
100,54,1
100,55,1
100,56,0
100,57,0
100,58,0
100,59,0
100,60,0
100,61,0
100,62,0
100,63,0
100,64,0
100,65,0
100,66,0
100,67,0
100,68,0
100,69,0
100,70,1
100,71,1
100,72,1
100,73,1
100,74,0
100,75,0
100,76,0
100,77,0
100,78,0
100,79,1
100,80,1
100,81,1
100,82,1
100,83,1
100,84,0
100,85,0
100,86,0
100,87,0
100,88,0
100,89,0
100,90,0
100,91,0
100,92,0
100,93,1
100,94,1
100,95,1
100,96,1
100,97,1
100,98,1
100,99,1
100,100,1
100,101,1
100,102,0
100,103,0
100,104,0
100,105,0
100,106,0
100,107,1
100,108,1
100,109,1
100,110,1
100,111,1
100,112,0
100,113,0
100,114,0
100,115,0
100,116,0
100,117,0
100,118,0
100,119,0
100,120,0
100,121,1
100,122,1
100,123,1
100,124,1
100,125,1
100,126,1
100,127,1
100,128,1
100,129,1
100,130,0
100,131,0
100,132,0
100,133,0
100,134,0
100,135,0
100,136,0
100,137,0
100,138,0
100,139,0
100,140,1
100,141,1
100,142,1
100,143,1
100,144,0
100,145,0
100,146,0
100,147,0
100,148,0
100,149,1
100,150,1
100,151,1
100,152,1
100,153,0
100,154,0
100,155,0
100,156,0
100,157,0
100,158,1
100,159,1
100,160,1
100,161,1
100,162,1
100,163,0
100,164,0
100,165,0
100,166,0
100,167,0
100,168,0
100,169,0
100,170,0
100,171,0
100,172,0
100,173,0
100,174,0
100,175,0
100,176,0
100,177,1
100,178,1
100,179,1
100,180,1
100,181,1
100,182,1
100,183,1
100,184,1
100,185,1
100,186,0
100,187,0
100,188,0
100,189,0
100,190,0
100,191,1
100,192,1
100,193,1
100,194,1
100,195,0
100,196,0
100,197,0
100,198,0
100,199,0
101,0,0
101,1,0
101,2,0
101,3,0
101,4,0
101,5,1
101,6,1
101,7,1
101,8,1
101,9,1
101,10,1
101,11,1
101,12,1
101,13,1
101,14,1
101,15,1
101,16,1
101,17,1
101,18,1
101,19,1
101,20,1
101,21,1
101,22,1
101,23,1
101,24,1
101,25,1
101,26,1
101,27,1
101,28,1
101,29,1
101,30,1
101,31,1
101,32,1
101,33,1
101,34,1
101,35,1
101,36,1
101,37,0
101,38,0
101,39,0
101,40,0
101,41,0
101,42,1
101,43,1
101,44,1
101,45,1
101,46,1
101,47,0
101,48,0
101,49,0
101,50,0
101,51,1
101,52,1
101,53,1
101,54,1
101,55,1
101,56,0
101,57,0
101,58,0
101,59,0
101,60,0
101,61,0
101,62,0
101,63,0
101,64,0
101,65,0
101,66,0
101,67,0
101,68,0
101,69,0
101,70,1
101,71,1
101,72,1
101,73,1
101,74,0
101,75,0
101,76,0
101,77,0
101,78,0
101,79,1
101,80,1
101,81,1
101,82,1
101,83,1
101,84,0
101,85,0
101,86,0
101,87,0
101,88,0
101,89,0
101,90,0
101,91,0
101,92,0
101,93,1
101,94,1
101,95,1
101,96,1
101,97,1
101,98,1
101,99,1
101,100,1
101,101,1
101,102,0
101,103,0
101,104,0
101,105,0
101,106,0
101,107,1
101,108,1
101,109,1
101,110,1
101,111,1
101,112,0
101,113,0
101,114,0
101,115,0
101,116,0
101,117,0
101,118,0
101,119,0
101,120,0
101,121,1
101,122,1
101,123,1
101,124,1
101,125,1
101,126,1
101,127,1
101,128,1
101,129,1
101,130,0
101,131,0
101,132,0
101,133,0
101,134,0
101,135,0
101,136,0
101,137,0
101,138,0
101,139,0
101,140,1
101,141,1
101,142,1
101,143,1
101,144,0
101,145,0
101,146,0
101,147,0
101,148,0
101,149,1
101,150,1
101,151,1
101,152,1
101,153,0
101,154,0
101,155,0
101,156,0
101,157,0
101,158,1
101,159,1
101,160,1
101,161,1
101,162,1
101,163,0
101,164,0
101,165,0
101,166,0
101,167,0
101,168,0
101,169,0
101,170,0
101,171,0
101,172,0
101,173,0
101,174,0
101,175,0
101,176,0
101,177,1
101,178,1
101,179,1
101,180,1
101,181,1
101,182,1
101,183,1
101,184,1
101,185,1
101,186,0
101,187,0
101,188,0
101,189,0
101,190,0
101,191,1
101,192,1
101,193,1
101,194,1
101,195,0
101,196,0
101,197,0
101,198,0
101,199,0
102,0,0
102,1,0
102,2,0
102,3,0
102,4,0
102,5,0
102,6,0
102,7,0
102,8,0
102,9,1
102,10,1
102,11,1
102,12,1
102,13,1
102,14,0
102,15,0
102,16,0
102,17,0
102,18,0
102,19,1
102,20,1
102,21,1
102,22,1
102,23,0
102,24,0
102,25,0
102,26,0
102,27,0
102,28,0
102,29,0
102,30,0
102,31,0
102,32,0
102,33,0
102,34,0
102,35,0
102,36,0
102,37,0
102,38,0
102,39,0
102,40,0
102,41,0
102,42,0
102,43,0
102,44,0
102,45,0
102,46,0
102,47,1
102,48,1
102,49,1
102,50,1
102,51,1
102,52,1
102,53,1
102,54,1
102,55,1
102,56,0
102,57,0
102,58,0
102,59,0
102,60,1
102,61,1
102,62,1
102,63,1
102,64,1
102,65,0
102,66,0
102,67,0
102,68,0
102,69,0
102,70,0
102,71,0
102,72,0
102,73,0
102,74,1
102,75,1
102,76,1
102,77,1
102,78,1
102,79,0
102,80,0
102,81,0
102,82,0
102,83,0
102,84,0
102,85,0
102,86,0
102,87,0
102,88,1
102,89,1
102,90,1
102,91,1
102,92,1
102,93,0
102,94,0
102,95,0
102,96,0
102,97,0
102,98,0
102,99,0
102,100,0
102,101,0
102,102,0
102,103,0
102,104,0
102,105,0
102,106,0
102,107,0
102,108,0
102,109,0
102,110,0
102,111,0
102,112,1
102,113,1
102,114,1
102,115,1
102,116,1
102,117,1
102,118,1
102,119,1
102,120,1
102,121,0
102,122,0
102,123,0
102,124,0
102,125,0
102,126,0
102,127,0
102,128,0
102,129,0
102,130,0
102,131,0
102,132,0
102,133,0
102,134,0
102,135,1
102,136,1
102,137,1
102,138,1
102,139,1
102,140,0
102,141,0
102,142,0
102,143,0
102,144,0
102,145,0
102,146,0
102,147,0
102,148,0
102,149,0
102,150,0
102,151,0
102,152,0
102,153,1
102,154,1
102,155,1
102,156,1
102,157,1
102,158,0
102,159,0
102,160,0
102,161,0
102,162,0
102,163,1
102,164,1
102,165,1
102,166,1
102,167,1
102,168,1
102,169,1
102,170,1
102,171,1
102,172,1
102,173,1
102,174,1
102,175,1
102,176,1
102,177,0
102,178,0
102,179,0
102,180,0
102,181,0
102,182,0
102,183,0
102,184,0
102,185,0
102,186,0
102,187,0
102,188,0
102,189,0
102,190,0
102,191,1
102,192,1
102,193,1
102,194,1
102,195,0
102,196,0
102,197,0
102,198,0
102,199,0
103,0,0
103,1,0
103,2,0
103,3,0
103,4,0
103,5,0
103,6,0
103,7,0
103,8,0
103,9,1
103,10,1
103,11,1
103,12,1
103,13,1
103,14,0
103,15,0
103,16,0
103,17,0
103,18,0
103,19,1
103,20,1
103,21,1
103,22,1
103,23,0
103,24,0
103,25,0
103,26,0
103,27,0
103,28,0
103,29,0
103,30,0
103,31,0
103,32,0
103,33,0
103,34,0
103,35,0
103,36,0
103,37,0
103,38,0
103,39,0
103,40,0
103,41,0
103,42,0
103,43,0
103,44,0
103,45,0
103,46,0
103,47,1
103,48,1
103,49,1
103,50,1
103,51,1
103,52,1
103,53,1
103,54,1
103,55,1
103,56,0
103,57,0
103,58,0
103,59,0
103,60,1
103,61,1
103,62,1
103,63,1
103,64,1
103,65,0
103,66,0
103,67,0
103,68,0
103,69,0
103,70,0
103,71,0
103,72,0
103,73,0
103,74,1
103,75,1
103,76,1
103,77,1
103,78,1
103,79,0
103,80,0
103,81,0
103,82,0
103,83,0
103,84,0
103,85,0
103,86,0
103,87,0
103,88,1
103,89,1
103,90,1
103,91,1
103,92,1
103,93,0
103,94,0
103,95,0
103,96,0
103,97,0
103,98,0
103,99,0
103,100,0
103,101,0
103,102,0
103,103,0
103,104,0
103,105,0
103,106,0
103,107,0
103,108,0
103,109,0
103,110,0
103,111,0
103,112,1
103,113,1
103,114,1
103,115,1
103,116,1
103,117,1
103,118,1
103,119,1
103,120,1
103,121,0
103,122,0
103,123,0
103,124,0
103,125,0
103,126,0
103,127,0
103,128,0
103,129,0
103,130,0
103,131,0
103,132,0
103,133,0
103,134,0
103,135,1
103,136,1
103,137,1
103,138,1
103,139,1
103,140,0
103,141,0
103,142,0
103,143,0
103,144,0
103,145,0
103,146,0
103,147,0
103,148,0
103,149,0
103,150,0
103,151,0
103,152,0
103,153,1
103,154,1
103,155,1
103,156,1
103,157,1
103,158,0
103,159,0
103,160,0
103,161,0
103,162,0
103,163,1
103,164,1
103,165,1
103,166,1
103,167,1
103,168,1
103,169,1
103,170,1
103,171,1
103,172,1
103,173,1
103,174,1
103,175,1
103,176,1
103,177,0
103,178,0
103,179,0
103,180,0
103,181,0
103,182,0
103,183,0
103,184,0
103,185,0
103,186,0
103,187,0
103,188,0
103,189,0
103,190,0
103,191,1
103,192,1
103,193,1
103,194,1
103,195,0
103,196,0
103,197,0
103,198,0
103,199,0
104,0,0
104,1,0
104,2,0
104,3,0
104,4,0
104,5,0
104,6,0
104,7,0
104,8,0
104,9,1
104,10,1
104,11,1
104,12,1
104,13,1
104,14,0
104,15,0
104,16,0
104,17,0
104,18,0
104,19,1
104,20,1
104,21,1
104,22,1
104,23,0
104,24,0
104,25,0
104,26,0
104,27,0
104,28,0
104,29,0
104,30,0
104,31,0
104,32,0
104,33,0
104,34,0
104,35,0
104,36,0
104,37,0
104,38,0
104,39,0
104,40,0
104,41,0
104,42,0
104,43,0
104,44,0
104,45,0
104,46,0
104,47,1
104,48,1
104,49,1
104,50,1
104,51,1
104,52,1
104,53,1
104,54,1
104,55,1
104,56,0
104,57,0
104,58,0
104,59,0
104,60,1
104,61,1
104,62,1
104,63,1
104,64,1
104,65,0
104,66,0
104,67,0
104,68,0
104,69,0
104,70,0
104,71,0
104,72,0
104,73,0
104,74,1
104,75,1
104,76,1
104,77,1
104,78,1
104,79,0
104,80,0
104,81,0
104,82,0
104,83,0
104,84,0
104,85,0
104,86,0
104,87,0
104,88,1
104,89,1
104,90,1
104,91,1
104,92,1
104,93,0
104,94,0
104,95,0
104,96,0
104,97,0
104,98,0
104,99,0
104,100,0
104,101,0
104,102,0
104,103,0
104,104,0
104,105,0
104,106,0
104,107,0
104,108,0
104,109,0
104,110,0
104,111,0
104,112,1
104,113,1
104,114,1
104,115,1
104,116,1
104,117,1
104,118,1
104,119,1
104,120,1
104,121,0
104,122,0
104,123,0
104,124,0
104,125,0
104,126,0
104,127,0
104,128,0
104,129,0
104,130,0
104,131,0
104,132,0
104,133,0
104,134,0
104,135,1
104,136,1
104,137,1
104,138,1
104,139,1
104,140,0
104,141,0
104,142,0
104,143,0
104,144,0
104,145,0
104,146,0
104,147,0
104,148,0
104,149,0
104,150,0
104,151,0
104,152,0
104,153,1
104,154,1
104,155,1
104,156,1
104,157,1
104,158,0
104,159,0
104,160,0
104,161,0
104,162,0
104,163,1
104,164,1
104,165,1
104,166,1
104,167,1
104,168,1
104,169,1
104,170,1
104,171,1
104,172,1
104,173,1
104,174,1
104,175,1
104,176,1
104,177,0
104,178,0
104,179,0
104,180,0
104,181,0
104,182,0
104,183,0
104,184,0
104,185,0
104,186,0
104,187,0
104,188,0
104,189,0
104,190,0
104,191,1
104,192,1
104,193,1
104,194,1
104,195,0
104,196,0
104,197,0
104,198,0
104,199,0
105,0,0
105,1,0
105,2,0
105,3,0
105,4,0
105,5,0
105,6,0
105,7,0
105,8,0
105,9,1
105,10,1
105,11,1
105,12,1
105,13,1
105,14,0
105,15,0
105,16,0
105,17,0
105,18,0
105,19,1
105,20,1
105,21,1
105,22,1
105,23,0
105,24,0
105,25,0
105,26,0
105,27,0
105,28,0
105,29,0
105,30,0
105,31,0
105,32,0
105,33,0
105,34,0
105,35,0
105,36,0
105,37,0
105,38,0
105,39,0
105,40,0
105,41,0
105,42,0
105,43,0
105,44,0
105,45,0
105,46,0
105,47,1
105,48,1
105,49,1
105,50,1
105,51,1
105,52,1
105,53,1
105,54,1
105,55,1
105,56,0
105,57,0
105,58,0
105,59,0
105,60,1
105,61,1
105,62,1
105,63,1
105,64,1
105,65,0
105,66,0
105,67,0
105,68,0
105,69,0
105,70,0
105,71,0
105,72,0
105,73,0
105,74,1
105,75,1
105,76,1
105,77,1
105,78,1
105,79,0
105,80,0
105,81,0
105,82,0
105,83,0
105,84,0
105,85,0
105,86,0
105,87,0
105,88,1
105,89,1
105,90,1
105,91,1
105,92,1
105,93,0
105,94,0
105,95,0
105,96,0
105,97,0
105,98,0
105,99,0
105,100,0
105,101,0
105,102,0
105,103,0
105,104,0
105,105,0
105,106,0
105,107,0
105,108,0
105,109,0
105,110,0
105,111,0
105,112,1
105,113,1
105,114,1
105,115,1
105,116,1
105,117,1
105,118,1
105,119,1
105,120,1
105,121,0
105,122,0
105,123,0
105,124,0
105,125,0
105,126,0
105,127,0
105,128,0
105,129,0
105,130,0
105,131,0
105,132,0
105,133,0
105,134,0
105,135,1
105,136,1
105,137,1
105,138,1
105,139,1
105,140,0
105,141,0
105,142,0
105,143,0
105,144,0
105,145,0
105,146,0
105,147,0
105,148,0
105,149,0
105,150,0
105,151,0
105,152,0
105,153,1
105,154,1
105,155,1
105,156,1
105,157,1
105,158,0
105,159,0
105,160,0
105,161,0
105,162,0
105,163,1
105,164,1
105,165,1
105,166,1
105,167,1
105,168,1
105,169,1
105,170,1
105,171,1
105,172,1
105,173,1
105,174,1
105,175,1
105,176,1
105,177,0
105,178,0
105,179,0
105,180,0
105,181,0
105,182,0
105,183,0
105,184,0
105,185,0
105,186,0
105,187,0
105,188,0
105,189,0
105,190,0
105,191,1
105,192,1
105,193,1
105,194,1
105,195,0
105,196,0
105,197,0
105,198,0
105,199,0
106,0,0
106,1,0
106,2,0
106,3,0
106,4,0
106,5,0
106,6,0
106,7,0
106,8,0
106,9,1
106,10,1
106,11,1
106,12,1
106,13,1
106,14,0
106,15,0
106,16,0
106,17,0
106,18,0
106,19,1
106,20,1
106,21,1
106,22,1
106,23,0
106,24,0
106,25,0
106,26,0
106,27,0
106,28,0
106,29,0
106,30,0
106,31,0
106,32,0
106,33,0
106,34,0
106,35,0
106,36,0
106,37,0
106,38,0
106,39,0
106,40,0
106,41,0
106,42,0
106,43,0
106,44,0
106,45,0
106,46,0
106,47,1
106,48,1
106,49,1
106,50,1
106,51,1
106,52,1
106,53,1
106,54,1
106,55,1
106,56,0
106,57,0
106,58,0
106,59,0
106,60,1
106,61,1
106,62,1
106,63,1
106,64,1
106,65,0
106,66,0
106,67,0
106,68,0
106,69,0
106,70,0
106,71,0
106,72,0
106,73,0
106,74,1
106,75,1
106,76,1
106,77,1
106,78,1
106,79,0
106,80,0
106,81,0
106,82,0
106,83,0
106,84,0
106,85,0
106,86,0
106,87,0
106,88,1
106,89,1
106,90,1
106,91,1
106,92,1
106,93,0
106,94,0
106,95,0
106,96,0
106,97,0
106,98,0
106,99,0
106,100,0
106,101,0
106,102,0
106,103,0
106,104,0
106,105,0
106,106,0
106,107,0
106,108,0
106,109,0
106,110,0
106,111,0
106,112,1
106,113,1
106,114,1
106,115,1
106,116,1
106,117,1
106,118,1
106,119,1
106,120,1
106,121,0
106,122,0
106,123,0
106,124,0
106,125,0
106,126,0
106,127,0
106,128,0
106,129,0
106,130,0
106,131,0
106,132,0
106,133,0
106,134,0
106,135,1
106,136,1
106,137,1
106,138,1
106,139,1
106,140,0
106,141,0
106,142,0
106,143,0
106,144,0
106,145,0
106,146,0
106,147,0
106,148,0
106,149,0
106,150,0
106,151,0
106,152,0
106,153,1
106,154,1
106,155,1
106,156,1
106,157,1
106,158,0
106,159,0
106,160,0
106,161,0
106,162,0
106,163,1
106,164,1
106,165,1
106,166,1
106,167,1
106,168,1
106,169,1
106,170,1
106,171,1
106,172,1
106,173,1
106,174,1
106,175,1
106,176,1
106,177,0
106,178,0
106,179,0
106,180,0
106,181,0
106,182,0
106,183,0
106,184,0
106,185,0
106,186,0
106,187,0
106,188,0
106,189,0
106,190,0
106,191,1
106,192,1
106,193,1
106,194,1
106,195,0
106,196,0
106,197,0
106,198,0
106,199,0
107,0,0
107,1,0
107,2,0
107,3,0
107,4,0
107,5,1
107,6,1
107,7,1
107,8,1
107,9,0
107,10,0
107,11,0
107,12,0
107,13,0
107,14,1
107,15,1
107,16,1
107,17,1
107,18,1
107,19,1
107,20,1
107,21,1
107,22,1
107,23,0
107,24,0
107,25,0
107,26,0
107,27,0
107,28,1
107,29,1
107,30,1
107,31,1
107,32,1
107,33,1
107,34,1
107,35,1
107,36,1
107,37,1
107,38,1
107,39,1
107,40,1
107,41,1
107,42,0
107,43,0
107,44,0
107,45,0
107,46,0
107,47,0
107,48,0
107,49,0
107,50,0
107,51,0
107,52,0
107,53,0
107,54,0
107,55,0
107,56,0
107,57,0
107,58,0
107,59,0
107,60,0
107,61,0
107,62,0
107,63,0
107,64,0
107,65,1
107,66,1
107,67,1
107,68,1
107,69,1
107,70,1
107,71,1
107,72,1
107,73,1
107,74,1
107,75,1
107,76,1
107,77,1
107,78,1
107,79,1
107,80,1
107,81,1
107,82,1
107,83,1
107,84,1
107,85,1
107,86,1
107,87,1
107,88,0
107,89,0
107,90,0
107,91,0
107,92,0
107,93,0
107,94,0
107,95,0
107,96,0
107,97,0
107,98,1
107,99,1
107,100,1
107,101,1
107,102,1
107,103,1
107,104,1
107,105,1
107,106,1
107,107,1
107,108,1
107,109,1
107,110,1
107,111,1
107,112,0
107,113,0
107,114,0
107,115,0
107,116,1
107,117,1
107,118,1
107,119,1
